cycle,chamber,state,district,candidate,candidate_wiki,party,match_tier,n_endorsements,n_cross_party,n_orgs,n_labor,n_newspaper,first_endorsement,last_endorsement,votes,share,won,margin_D,two_party_D,uncontested,votes_unreliable,nominee,same_party_general,race_endorsements,endorsement_share,n_matched_in_race,two_sided,endorsement_share_diff_D
2024,house,NY,12,MICHAEL K. ZUMBLUSKAS,Michael Zumbluskas,REPUBLICAN,core,1,0,0,0,0,,,62989.0,19.43984939201284,False,61.016109966146175,80.50805498307308,False,False,True,False,18,5.555555555555555,2,True,88.88888888888889
2024,house,NY,12,JERROLD NADLER,Jerry Nadler,DEMOCRAT,surname_initial,17,0,10,5,0,2023-09-12,2024-03-15,260165.0,80.29288315536078,True,61.016109966146175,80.50805498307308,False,False,True,False,18,94.44444444444444,2,True,88.88888888888889
2022,house,CT,05,JAHANA HAYES,Jahana Hayes,DEMOCRAT,exact,12,0,11,1,0,2021-03-26,2022-03-23,123818.0,48.810274685420545,True,0.19258779737821655,50.09629389868911,False,False,True,False,17,70.58823529411765,2,True,41.176470588235304
2022,house,CT,05,GEORGE LOGAN,George Logan,REPUBLICAN,exact,5,0,2,0,0,2022-06-04,2022-10-27,123342.0,48.62263079882683,False,0.19258779737821655,50.09629389868911,False,False,True,False,17,29.41176470588235,2,True,41.176470588235304
2022,senate,UT,,MIKE LEE,Mike Lee,REPUBLICAN,exact,83,1,23,0,0,2021-02-12,2022-10-27,571974.0,53.15442154301661,True,,,True,False,True,False,150,55.333333333333336,2,False,
2022,senate,UT,,EVAN MCMULLIN,Evan McMullin,OTHER,exact,67,20,3,3,0,2021-10-14,2022-11-03,459958.0,42.74460276880214,False,,,True,False,False,False,150,44.666666666666664,2,False,
2024,house,IL,03,DELIA C. RAMIREZ,Delia Ramirez,DEMOCRAT,core,16,0,9,7,0,2024-02-23,2024-02-23,174825.0,67.26418578881758,True,34.57807953443259,67.2890397672163,False,False,True,False,16,100.0,1,False,
2024,house,IL,04,"JESúS G. ""CHUY"" GARCíA",Chuy García,DEMOCRAT,nickname,16,0,7,9,0,2024-01-29,2024-03-11,139343.0,67.5124517917014,True,42.42944609692026,71.21472304846013,False,False,True,False,16,100.0,1,False,
2024,house,FL,09,DARREN SOTO,Darren Soto,DEMOCRAT,exact,6,0,5,1,0,2023-12-18,2023-12-18,178785.0,55.13409997132046,True,12.847589321500594,56.423794660750296,False,False,True,False,7,85.71428571428571,2,True,71.42857142857142
2024,house,FL,09,THOMAS CHALIFOUX,Thomas Chalifoux,REPUBLICAN,exact,1,0,0,0,1,2024-08-13,2024-08-13,138076.0,42.580171645496236,False,12.847589321500594,56.423794660750296,False,False,True,False,7,14.285714285714286,2,True,71.42857142857142
2024,house,VA,01,ROBERT J. WITTMAN,Rob Wittman,REPUBLICAN,core,1,0,1,0,0,,,269657.0,56.30687441794423,True,-12.803125692843787,43.598437153578104,False,False,True,False,4,25.0,2,True,50.0
2024,house,VA,01,LESLIE C. MEHTA,Leslie Mehta,DEMOCRAT,core,3,0,2,0,0,2024-06-18,2024-06-18,208445.0,43.52524294955586,False,-12.803125692843787,43.598437153578104,False,False,True,False,4,75.0,2,True,50.0
2024,house,CO,03,JEFF HURD,Jeff Hurd,REPUBLICAN,exact,19,0,1,0,1,2023-10-26,2024-05-14,201951.0,50.7985098842167,True,-5.155975818671276,47.42201209066436,False,False,True,False,28,67.85714285714286,2,True,-35.714285714285715
2024,house,CO,03,ADAM FRISCH,Adam Frisch,DEMOCRAT,exact,9,0,9,0,0,2023-03-28,2024-02-08,182147.0,45.81703571599258,False,-5.155975818671276,47.42201209066436,False,False,True,False,28,32.142857142857146,2,True,-35.714285714285715
2024,house,CO,04,LAUREN BOEBERT,Lauren Boebert,REPUBLICAN,exact,7,0,4,0,0,2023-12-16,2024-04-09,240213.0,53.64208241496895,True,-12.128030023666042,43.93598498816698,False,False,True,False,7,100.0,1,False,
2022,house,NY,16,JAMAAL BOWMAN,Jamaal Bowman,DEMOCRAT,exact,15,0,8,2,0,2021-08-11,2022-07-22,133567.0,60.274732961186295,True,28.601069693774882,64.30053484688744,False,False,True,False,15,100.0,1,False,
2022,house,FL,19,BYRON DONALDS,Byron Donalds,REPUBLICAN,exact,4,0,2,0,0,2021-06-15,2021-12-14,213035.0,68.00277073743752,True,-36.011185560922044,31.994407219538978,False,False,True,False,4,100.0,1,False,
2024,house,NY,02,ROB LUBIN,Rob Lubin,DEMOCRAT,exact,1,0,0,0,0,2024-06-19,2024-06-19,136371.0,40.2088118482001,False,-19.53753746666352,40.23123126666824,False,False,True,False,5,20.0,2,True,-60.0
2024,house,NY,02,ANDREW R. GARBARINO,Andrew Garbarino,REPUBLICAN,core,4,0,3,1,0,,,202597.0,59.735461747804116,True,-19.53753746666352,40.23123126666824,False,False,True,False,5,80.0,2,True,-60.0
2022,house,PA,10,SCOTT PERRY,Scott Perry,REPUBLICAN,exact,3,0,2,0,0,2022-05-10,2022-06-08,169331.0,53.833461560471285,True,-7.666923120942565,46.166538439528715,False,False,True,False,3,100.0,1,False,
2024,house,NH,02,MAGGIE GOODLANDER,Maggie Goodlander,DEMOCRAT,exact,10,0,5,0,1,2024-06-13,2024-09-26,211641.0,51.068712236743046,True,5.965938250248466,52.982969125124235,False,False,True,False,15,66.66666666666667,2,True,33.333333333333336
2024,house,NH,02,LILY TANG WILLIAMS,Lily Tang Williams,REPUBLICAN,exact,5,0,1,0,0,2024-03-14,2024-11-03,187810.0,45.31832133274135,False,5.965938250248466,52.982969125124235,False,False,True,False,15,33.333333333333336,2,True,33.333333333333336
2024,senate,NJ,,ANDY KIM,Andy Kim,DEMOCRAT,exact,84,0,21,8,5,2023-09-22,2024-10-12,2161491.0,53.611133502571434,True,9.857537839129066,54.92876891956453,False,False,True,False,111,75.67567567567568,3,True,52.252252252252255
2024,senate,NJ,,CURTIS BASHAW,Curtis Bashaw,REPUBLICAN,exact,26,0,1,0,0,2023-09-24,2024-10-16,1773589.0,43.99005901837767,False,9.857537839129066,54.92876891956453,False,False,True,False,111,23.423423423423422,3,True,52.252252252252255
2024,senate,NJ,,KENNETH R. KAPLAN,Ken Kaplan,OTHER,core,1,0,0,0,0,,,24242.0,0.601270649921437,False,9.857537839129066,54.92876891956453,False,False,False,False,111,0.9009009009009009,3,True,52.252252252252255
2022,house,MA,03,LORI TRAHAN,Lori Trahan,DEMOCRAT,exact,12,0,3,0,0,2022-02-02,2022-04-21,154496.0,61.45694521239991,True,27.11483003607851,63.55741501803926,False,False,True,False,12,100.0,1,False,
2024,house,MI,05,TIM WALBERG,Tim Walberg,REPUBLICAN,exact,1,0,1,0,0,2023-06-30,2023-06-30,269215.0,65.68205994007944,True,-33.440892993008625,33.27955350349569,False,False,True,False,1,100.0,1,False,
2022,house,MA,04,JAKE AUCHINCLOSS,Jake Auchincloss,DEMOCRAT,exact,24,0,5,0,0,2022-01-31,2022-10-31,201882.0,69.23987117972075,True,,,True,False,True,False,24,100.0,1,False,
2024,house,AL,05,DALE W. STRONG,Dale Strong,REPUBLICAN,core,3,0,2,0,0,2023-11-29,2024-01-22,250322.0,95.39346823672878,True,,,True,False,True,False,3,100.0,1,False,
2022,house,WI,05,MIKE VAN SOMEREN,Mike Van Someren,DEMOCRAT,exact,1,0,1,0,0,,,134581.0,35.55424637340399,False,-28.853727776867323,35.573136111566335,False,False,True,False,1,100.0,1,False,
2024,house,IL,12,MIKE BOST,Mike Bost,REPUBLICAN,exact,17,0,7,3,1,2023-12-04,2024-03-19,272754.0,74.19273234701288,True,-48.38546469402577,25.807267652987115,False,False,True,False,19,89.47368421052632,2,True,-78.94736842105263
2024,house,IL,12,BRIAN ROBERTS,Brian Roberts,DEMOCRAT,exact,2,0,0,2,0,,,94875.0,25.807267652987115,False,-48.38546469402577,25.807267652987115,False,False,True,False,19,10.526315789473685,2,True,-78.94736842105263
2022,house,TX,13,RONNY JACKSON,Ronny Jackson,REPUBLICAN,exact,1,0,0,0,0,2022-10-23,2022-10-23,161767.0,75.3536708636696,True,-50.70734172733921,24.646329136330394,False,False,True,False,3,33.333333333333336,2,True,33.333333333333336
2022,house,TX,13,KATHLEEN BROWN,Kathleen Brown,DEMOCRAT,exact,2,0,0,2,0,2022-04-21,2022-04-21,52910.0,24.646329136330394,False,-50.70734172733921,24.646329136330394,False,False,True,False,3,66.66666666666667,2,True,33.333333333333336
2022,house,IL,13,REGAN DEERING,Regan Deering,REPUBLICAN,exact,9,0,4,1,0,2022-03-17,2022-10-20,108646.0,43.380315432222,False,13.233826077928716,56.616913038964356,False,False,True,False,50,18.0,2,True,64.0
2022,house,IL,13,NIKKI BUDZINSKI,Nikki Budzinski,DEMOCRAT,exact,41,0,25,1,0,2020-10-21,2022-06-23,141788.0,56.613296067079254,True,13.233826077928716,56.616913038964356,False,False,True,False,50,82.0,2,True,64.0
2024,house,NJ,06,"FRANK PALLONE, JR.",Frank Pallone,DEMOCRAT,exact,7,0,4,1,0,2023-09-19,2024-03-27,170275.0,56.0703501371505,True,16.310443520017486,58.15522176000874,False,False,True,False,9,77.77777777777777,2,True,55.55555555555555
2024,house,NJ,06,SCOTT FEGLER,Scott Fegler,REPUBLICAN,exact,2,0,0,0,0,2024-03-14,2024-03-14,122519.0,40.34463795891083,False,16.310443520017486,58.15522176000874,False,False,True,False,9,22.22222222222222,2,True,55.55555555555555
2022,house,ID,01,RUSS FULCHER,Russ Fulcher,REPUBLICAN,exact,1,0,0,0,0,2022-05-14,2022-05-14,222901.0,71.34156099372044,True,-46.08699641501891,26.956501792490545,False,False,True,False,1,100.0,1,False,
2024,house,ND,00,JULIE FEDORCHAK,Julie Fedorchak,REPUBLICAN,exact,20,0,5,0,0,2024-01-22,2024-07-30,249101.0,69.23568667016873,True,,,True,False,True,False,22,90.9090909090909,2,False,
2024,house,ND,00,TRYGVE HAMMER,Trygve Hammer,OTHER,exact,2,0,1,0,0,2024-04-06,2024-04-06,109231.0,30.359907389649987,False,,,True,False,False,False,22,9.090909090909092,2,False,
2024,senate,UT,,JOHN CURTIS,John Curtis,REPUBLICAN,exact,12,0,7,0,0,2023-04-13,2024-10-15,914700.0,62.50046976137489,True,-32.640668786229845,33.679665606885074,False,False,True,False,15,80.0,2,True,-60.0
2024,senate,UT,,CAROLINE GLEICH,Caroline Gleich,DEMOCRAT,exact,3,0,1,0,0,2024-04-28,2024-06-27,464515.0,31.739811644479126,False,-32.640668786229845,33.679665606885074,False,False,True,False,15,20.0,2,True,-60.0
2024,senate,FL,,RICK SCOTT,Rick Scott,REPUBLICAN,exact,27,0,11,0,0,2023-06-26,2024-10-12,5977706.0,55.56817112789414,True,-12.991751177582982,43.50412441120851,False,False,True,False,68,39.705882352941174,2,True,20.588235294117652
2024,senate,FL,,DEBBIE MUCARSEL-POWELL,Debbie Mucarsel-Powell,DEMOCRAT,exact,41,0,18,3,0,2023-03-28,2024-10-04,4603077.0,42.789754205187336,False,-12.991751177582982,43.50412441120851,False,False,True,False,68,60.294117647058826,2,True,20.588235294117652
2024,house,FL,27,MARIA ELVIRA SALAZAR,María Elvira Salazar,REPUBLICAN,exact,5,0,4,0,0,2023-11-29,2023-11-29,199159.0,60.3755452955282,True,-20.751090591056396,39.6244547044718,False,False,True,False,17,29.41176470588235,2,True,41.176470588235304
2024,house,FL,27,LUCIA BAEZ-GELLER,Lucia Báez-Geller,DEMOCRAT,exact,12,0,5,0,0,2023-12-17,2024-05-17,130708.0,39.6244547044718,False,-20.751090591056396,39.6244547044718,False,False,True,False,17,70.58823529411765,2,True,41.176470588235304
2024,house,AZ,05,ANDY BIGGS,Andy Biggs,REPUBLICAN,exact,2,0,2,0,0,2023-06-30,2023-06-30,255628.0,60.388180710026745,True,-20.776361420053483,39.611819289973255,False,False,True,False,2,100.0,1,False,
2024,house,IL,02,ROBIN L. KELLY,Robin Kelly,DEMOCRAT,core,15,0,7,7,0,2023-12-20,2024-08-19,195777.0,67.54587828583061,True,35.120660084684644,67.56033004234231,False,False,True,False,15,100.0,1,False,
2022,house,NJ,01,DONALD NORCROSS,Donald Norcross,DEMOCRAT,exact,4,0,2,2,0,2021-03-19,2022-09-30,139559.0,62.335405835164636,True,27.82879099439898,63.914395497199486,False,False,True,False,5,80.0,2,True,60.0
2022,house,NJ,01,CLAIRE GUSTAFSON,Claire Gustafson,REPUBLICAN,exact,1,0,0,0,0,2022-01-24,2022-01-24,78794.0,35.19411838273392,False,27.82879099439898,63.914395497199486,False,False,True,False,5,20.0,2,True,60.0
2024,house,OH,07,MATT DIEMER,Matthew Diemer,DEMOCRAT,exact,1,0,0,0,0,,,144613.0,36.119748932864766,False,-17.152620829716962,41.42368958514152,False,False,True,False,6,16.666666666666668,3,True,-50.0
2024,house,OH,07,DENNIS KUCINICH,Dennis Kucinich,OTHER,exact,1,0,0,0,1,2024-09-11,2024-09-11,51264.0,12.804124174827848,False,-17.152620829716962,41.42368958514152,False,False,False,False,6,16.666666666666668,3,True,-50.0
2024,house,OH,07,MAX L. MILLER,Max Miller,REPUBLICAN,core,4,0,4,0,0,2023-08-31,2024-03-21,204494.0,51.076126892307386,True,-17.152620829716962,41.42368958514152,False,False,True,False,6,66.66666666666667,3,True,-50.0
2022,house,WA,05,CATHY MCMORRIS RODGERS,Cathy McMorris Rodgers,REPUBLICAN,exact,3,0,3,0,0,,,188648.0,59.509283735954526,True,-19.309496478862105,40.34525176056895,False,False,True,False,5,60.0,2,True,-20.0
2022,house,WA,05,NATASHA HILL,Natasha Hill,DEMOCRAT,exact,2,0,1,1,0,,,127585.0,40.246872298947025,False,-19.309496478862105,40.34525176056895,False,False,True,False,5,40.0,2,True,-20.0
2024,house,FL,28,CARLOS A. GIMENEZ,Carlos A. Giménez,REPUBLICAN,exact,2,0,1,0,0,,,210057.0,64.5659731294012,True,-29.13194625880241,35.43402687059879,False,False,True,False,4,50.0,2,True,0.0
2024,house,FL,28,PHIL EHR,Phil Ehr,DEMOCRAT,exact,2,0,0,1,0,2023-10-18,2024-06-21,115280.0,35.43402687059879,False,-29.13194625880241,35.43402687059879,False,False,True,False,4,50.0,2,True,0.0
2024,house,FL,11,DANIEL WEBSTER,Daniel Webster,REPUBLICAN,exact,8,0,1,0,0,2024-01-09,2024-10-03,269277.0,60.37560285468932,True,-20.751205709378638,39.62439714531068,False,False,True,False,8,100.0,1,False,
2024,house,CO,02,JOE NEGUSE,Joe Neguse,DEMOCRAT,exact,13,0,10,1,0,2023-09-20,2024-08-19,284994.0,68.35896648661095,True,40.52023164138482,70.2601158206924,False,False,True,False,13,100.0,1,False,
2024,house,FL,25,DEBBIE WASSERMAN SCHULTZ,Debbie Wasserman Schultz,DEMOCRAT,exact,10,0,9,1,0,2024-05-09,2024-05-09,186942.0,54.47170817416541,True,8.956433046772549,54.47821652338627,False,False,True,False,11,90.9090909090909,2,True,81.81818181818181
2024,house,FL,25,CHRIS EDDY,Chris Eddy,REPUBLICAN,exact,1,0,1,0,0,,,156208.0,45.516345125600616,False,8.956433046772549,54.47821652338627,False,False,True,False,11,9.090909090909092,2,True,81.81818181818181
2024,house,FL,17,W. GREGORY STEUBE,Greg Steube,REPUBLICAN,middle_name,2,0,1,0,0,2023-11-29,2023-11-29,291347.0,63.90295687191421,True,-27.808156380712987,36.09592180964351,False,False,True,False,2,100.0,1,False,
2022,house,FL,23,JARED MOSKOWITZ,Jared Moskowitz,DEMOCRAT,exact,73,0,3,6,2,2021-05-10,2022-08-16,143951.0,51.58628054571061,True,4.831920533659588,52.41596026682979,False,False,True,False,73,100.0,1,False,
2022,house,FL,09,DARREN SOTO,Darren Soto,DEMOCRAT,exact,7,0,5,2,0,2022-02-10,2022-08-10,108541.0,53.63545619860847,True,7.270912397216951,53.63545619860847,False,False,True,False,10,70.0,2,True,40.0
2022,house,FL,09,SCOTTY MOORE,Scotty Moore,REPUBLICAN,exact,3,0,1,0,0,2022-05-16,2022-08-11,93827.0,46.36454380139153,False,7.270912397216951,53.63545619860847,False,False,True,False,10,30.0,2,True,40.0
2022,house,NY,03,ROBERT P ZIMMERMAN,Robert Zimmerman,DEMOCRAT,core,18,0,4,1,0,2021-12-26,2022-07-28,125404.0,44.82364210857413,False,-7.528721223472503,46.23563938826375,False,False,True,False,22,81.81818181818181,2,True,63.636363636363626
2022,house,NY,03,GEORGE A D SANTOS,George Santos,REPUBLICAN,core,4,0,1,1,1,2021-09-08,2022-10-28,145824.0,52.12244256037059,True,-7.528721223472503,46.23563938826375,False,False,True,False,22,18.181818181818183,2,True,63.636363636363626
2022,house,VA,01,"HERBERT C ""HERB"" JONES, JR",Herb Jones,DEMOCRAT,nickname,1,0,1,0,0,2021-03-19,2021-03-19,147229.0,42.95621779647665,False,-13.153835490787685,43.42308225460616,False,False,True,False,1,100.0,1,False,
2022,house,MA,02,JAMES P MCGOVERN,Jim McGovern,DEMOCRAT,core,5,0,4,0,0,2021-02-21,2022-05-06,180639.0,64.49757382949323,True,32.53287844604633,66.26643922302317,False,False,True,False,6,83.33333333333333,2,True,66.66666666666666
2022,house,MA,02,JEFFREY A SOSSA-PAQUETTE,Jeffrey Sossa-Paquette,REPUBLICAN,core,1,0,1,0,0,2022-09-23,2022-09-23,91956.0,32.83310303458766,False,32.53287844604633,66.26643922302317,False,False,True,False,6,16.666666666666668,2,True,66.66666666666666
2022,house,CO,04,KEN BUCK,Ken Buck,REPUBLICAN,exact,3,0,2,0,1,2022-06-05,2022-06-20,216024.0,60.93542408882044,True,-24.99833643383491,37.500831783082546,False,False,True,False,3,100.0,1,False,
2022,house,NH,02,ROBERT BURNS,Robert Burns,REPUBLICAN,exact,4,0,0,0,0,2021-11-04,2022-07-07,135579.0,44.07869069912609,False,11.736731604902104,55.86836580245105,False,False,True,False,13,30.76923076923077,2,True,38.46153846153845
2022,house,NH,02,ANN M KUSTER,Annie Kuster,DEMOCRAT,surname_initial,9,0,9,0,0,2021-12-16,2022-07-13,171636.0,55.80134207240949,True,11.736731604902104,55.86836580245105,False,False,True,False,13,69.23076923076923,2,True,38.46153846153845
2022,house,TX,14,"RANDY K WEBER, SR",Randy Weber,REPUBLICAN,core,2,0,1,0,0,2022-04-08,2022-04-08,149543.0,70.15890292706041,True,-40.31780585412083,29.841097072939586,False,False,True,False,2,100.0,1,False,
2024,house,SC,03,SHERI BIGGS,Sheri Biggs,REPUBLICAN,exact,4,0,2,0,0,2024-04-02,2024-07-04,248451.0,71.6589801939933,True,-47.80567899912548,26.09716050043726,False,False,True,False,4,100.0,1,False,
2022,house,AL,05,DALE STRONG,Dale Strong,REPUBLICAN,exact,9,0,9,0,0,2022-02-16,2022-06-20,142435.0,67.08600818587301,True,-38.84245156573657,30.578774217131716,False,False,True,False,11,81.81818181818181,2,True,-63.636363636363626
2022,house,AL,05,KATHY WARNER-STANTON,Kathy Warner-Stanton,DEMOCRAT,exact,2,0,1,1,0,,,62740.0,29.550153779490103,False,-38.84245156573657,30.578774217131716,False,False,True,False,11,18.181818181818183,2,True,-63.636363636363626
2024,house,SC,04,WILLIAM R. TIMMONS IV,William Timmons,REPUBLICAN,core,7,0,2,0,0,2024-02-29,2024-05-22,206916.0,59.73084228697454,True,-23.203886963666893,38.398056518166555,False,False,True,False,7,100.0,1,False,
2022,house,IL,14,LAUREN UNDERWOOD,Lauren Underwood,DEMOCRAT,exact,15,0,15,0,0,2021-03-19,2022-03-23,128141.0,54.15934065934066,True,8.322343950767566,54.16117197538378,False,False,True,False,17,88.23529411764706,2,True,76.47058823529412
2022,house,IL,14,SCOTT R GRYDER,Scott Gryder,REPUBLICAN,core,2,0,0,1,0,2022-06-21,2022-06-21,108451.0,45.837278106508876,False,8.322343950767566,54.16117197538378,False,False,True,False,17,11.764705882352942,2,True,76.47058823529412
2024,house,FL,18,SCOTT FRANKLIN,Scott Franklin,REPUBLICAN,exact,2,0,1,0,0,,,225170.0,65.30319860095648,True,-30.606397201912955,34.69680139904352,False,False,True,False,2,100.0,1,False,
2024,house,KS,01,TRACEY MANN,Tracey Mann,REPUBLICAN,exact,2,0,2,0,0,,,210493.0,69.13695813544068,True,-38.27391627088137,30.863041864559314,False,False,True,False,2,100.0,1,False,
2022,house,NY,12,JERROLD NADLER,Jerry Nadler,DEMOCRAT,surname_initial,18,0,7,2,1,2022-05-18,2022-11-08,200890.0,80.01099259990919,True,63.94967824600205,81.97483912300102,False,False,True,False,18,100.0,1,False,
2024,house,CT,01,JOHN B. LARSON,John Larson,DEMOCRAT,core,3,0,2,1,0,,,197788.0,59.84834272365817,True,26.441491690985863,63.22074584549293,False,False,True,False,3,100.0,1,False,
2022,house,VA,07,ABIGAIL DAVIS SPANBERGER,Abigail Spanberger,DEMOCRAT,core,26,1,15,0,1,2021-10-11,2022-11-05,143357.0,52.2076550493463,True,4.66191872031773,52.330959360158865,False,False,True,False,41,63.41463414634146,2,True,26.829268292682926
2022,house,VA,07,YESLI I VEGA,Yesli Vega,REPUBLICAN,core,15,0,5,0,0,2022-06-11,2022-10-28,130586.0,47.55672092938563,False,4.66191872031773,52.330959360158865,False,False,True,False,41,36.58536585365854,2,True,26.829268292682926
2022,house,ND,00,KELLY ARMSTRONG,Kelly Armstrong,REPUBLICAN,exact,1,0,0,0,0,2022-06-12,2022-06-12,148399.0,62.19937464897354,True,,,True,False,True,False,2,50.0,2,False,
2022,house,ND,00,CARA MUND,Cara Mund,OTHER,exact,1,0,1,0,0,,,89644.0,37.57303446136823,False,,,True,False,False,False,2,50.0,2,False,
2024,house,MD,05,STENY H. HOYER,Steny Hoyer,DEMOCRAT,core,15,0,10,5,0,2024-01-09,2024-08-19,283619.0,67.75369502846372,True,35.83155333761171,67.91577666880585,False,False,True,False,15,100.0,1,False,
2024,house,OH,06,MICHAEL A. RULLI,Michael Rulli,REPUBLICAN,core,3,0,3,0,0,2024-03-15,2024-03-15,245860.0,66.74177129284017,True,-33.483542585680354,33.25822870715982,False,False,True,False,3,100.0,1,False,
2022,house,AZ,05,ANDY BIGGS,Andy Biggs,REPUBLICAN,exact,1,0,1,0,0,,,182464.0,56.73808265182375,True,-20.55485998011278,39.72257000994361,False,False,True,False,3,33.333333333333336,2,False,
2022,house,AZ,05,CLINT SMITH,Clint Smith,OTHER,exact,2,0,2,0,0,2022-05-19,2022-05-19,18851.0,5.861811623495756,False,-20.55485998011278,39.72257000994361,False,False,False,False,3,66.66666666666667,2,False,
2022,house,OH,07,MAX MILLER,Max Miller,REPUBLICAN,exact,4,0,3,0,0,2022-02-02,2022-06-16,168002.0,55.341548820217874,True,-10.714462233967188,44.64276888301641,False,False,True,False,6,66.66666666666667,2,True,-33.333333333333336
2022,house,OH,07,MATTHEW DIEMER,Mathew Diemer,DEMOCRAT,surname_initial,2,0,1,0,1,2022-04-06,2022-04-06,135485.0,44.63012191466303,False,-10.714462233967188,44.64276888301641,False,False,True,False,6,33.333333333333336,2,True,-33.333333333333336
2024,house,MO,03,BOB ONDER,Bob Onder,REPUBLICAN,exact,11,0,3,0,0,2024-01-06,2024-07-24,240620.0,61.310238162578386,True,-26.925349200320717,36.537325399839645,False,False,True,False,11,100.0,1,False,
2022,house,FL,28,CARLOS A GIMENEZ,Carlos A. Giménez,REPUBLICAN,exact,2,0,1,0,0,2022-08-07,2022-08-07,134457.0,63.678427658062986,True,-27.37374598573337,36.31312700713332,False,False,True,False,12,16.666666666666668,2,True,66.66666666666666
2022,house,FL,28,ROBERT ASENCIO,Robert Asencio,DEMOCRAT,exact,10,0,1,7,1,2022-07-15,2022-09-09,76665.0,36.30831162680559,False,-27.37374598573337,36.31312700713332,False,False,True,False,12,83.33333333333333,2,True,66.66666666666666
2022,house,FL,11,DANIEL WEBSTER,Daniel Webster,REPUBLICAN,exact,4,0,2,0,1,2021-10-15,2022-08-19,205995.0,63.070827809399006,True,-28.089615162198967,35.955192418900516,False,False,True,False,4,100.0,1,False,
2024,house,MO,04,MARK ALFORD,Mark Alford,REPUBLICAN,exact,1,0,1,0,0,,,259886.0,71.06613143157158,True,-45.81741262547201,27.091293687263995,False,False,True,False,1,100.0,1,False,
2022,house,CO,02,JOE NEGUSE,Joe Neguse,DEMOCRAT,exact,6,0,6,0,0,2021-08-11,2022-04-21,244107.0,69.97698078483197,True,42.83323630001726,71.41661815000863,False,False,True,False,6,100.0,1,False,
2022,house,OR,05,LORI CHAVEZ-DEREMER,Lori Chavez-DeRemer,REPUBLICAN,exact,5,0,3,0,1,2022-02-03,2022-03-05,178813.0,50.9100796337474,True,-2.083482003956304,48.95825899802185,False,False,True,False,34,14.705882352941176,2,True,70.58823529411765
2022,house,OR,05,JAMIE MCLEOD-SKINNER,Jamie McLeod-Skinner,DEMOCRAT,exact,29,0,17,7,2,2021-11-07,2022-07-06,171514.0,48.8319719388554,False,-2.083482003956304,48.95825899802185,False,False,True,False,34,85.29411764705883,2,True,70.58823529411765
2024,house,VA,08,"DONALD S. BEYER, JR.",Don Beyer,DEMOCRAT,surname_initial,10,0,9,1,0,2023-09-20,2023-09-20,274593.0,71.52442597970905,True,48.722476026961374,74.36123801348069,False,False,True,False,10,100.0,1,False,
2022,house,FL,25,DEBBIE WASSERMAN SCHULTZ,Debbie Wasserman Schultz,DEMOCRAT,exact,8,0,5,2,1,2022-05-27,2022-07-26,129113.0,55.09361985389499,True,10.187239707789992,55.09361985389499,False,False,True,False,9,88.88888888888889,2,True,77.77777777777777
2022,house,FL,25,CARLA SPALDING,Carla Spalding,REPUBLICAN,exact,1,0,0,0,0,,,105239.0,44.90638014610501,False,10.187239707789992,55.09361985389499,False,False,True,False,9,11.11111111111111,2,True,77.77777777777777
2022,house,FL,17,W GREGORY STEUBE,Greg Steube,REPUBLICAN,middle_name,2,0,1,0,0,2022-04-21,2022-05-04,222483.0,63.83907307191268,True,-28.49853153941452,35.75073423029274,False,False,True,False,2,100.0,1,False,
2024,house,WI,01,BRYAN STEIL,Bryan Steil,REPUBLICAN,exact,1,0,1,0,0,,,212515.0,54.007313980172455,True,-10.421207688930341,44.78939615553483,False,False,True,False,23,4.3478260869565215,2,True,91.30434782608697
2024,house,WI,01,PETER BARCA,Peter Barca,DEMOCRAT,exact,22,0,0,1,0,2024-04-19,2024-08-12,172402.0,43.81323174745167,False,-10.421207688930341,44.78939615553483,False,False,True,False,23,95.65217391304348,2,True,91.30434782608697
2022,house,TX,18,SHEILA JACKSON LEE,Sheila Jackson Lee,DEMOCRAT,exact,4,0,2,2,0,2021-03-19,2022-10-04,110511.0,70.71889318350526,True,45.93534585215118,72.9676729260756,False,False,True,False,4,100.0,1,False,
2022,house,OK,05,JOSHUA HARRIS-TILL,Joshua Harris-Till,DEMOCRAT,exact,3,0,1,1,1,2022-11-03,2022-11-03,96799.0,37.39925664345931,False,-22.404989218350448,38.797505390824774,False,False,True,False,10,30.0,2,True,-40.0
2022,house,OK,05,STEPHANIE I BICE,Stephanie Bice,REPUBLICAN,core,7,0,6,0,0,2021-03-06,2022-09-27,152699.0,58.99677775803049,True,-22.404989218350448,38.797505390824774,False,False,True,False,10,70.0,2,True,-40.0
2024,house,IL,10,JIM CARRIS,Jim Carris,REPUBLICAN,exact,4,0,0,0,0,2024-05-30,2024-10-10,131025.0,39.99285760070325,False,19.956137001615843,59.97806850080792,False,False,True,False,17,23.529411764705884,2,True,52.94117647058823
2024,house,IL,10,BRADLEY SCOTT SCHNEIDER,Brad Schneider,DEMOCRAT,surname_initial,13,0,8,5,0,2024-02-15,2024-02-15,196358.0,59.93449748337255,True,19.956137001615843,59.97806850080792,False,False,True,False,17,76.47058823529412,2,True,52.94117647058823
2022,house,TX,22,TROY E NEHLS,Troy Nehls,REPUBLICAN,core,2,0,1,0,0,,,150014.0,62.19099143917252,True,-27.310145247319312,36.344927376340344,False,False,True,False,2,100.0,1,False,
